game_id,date,season,home_team_id,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,away_team_id,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
11900050,2019-10-13,2019,1610612761,91,0.4,0.581,0.31,25,40,1610612741,105,0.411,0.813,0.367,26,57
11900051,2019-10-13,2019,1610612764,108,0.432,0.5,0.413,24,42,1610612749,115,0.5,0.958,0.353,26,44
11900044,2019-10-12,2019,1610612751,91,0.458,0.667,0.371,25,44,1610612747,77,0.337,0.632,0.156,14,39
11900045,2019-10-12,2019,1610612757,118,0.532,0.639,0.379,26,41,1610612756,134,0.506,0.88,0.533,29,43
11900037,2019-10-11,2019,1610612765,109,0.482,0.742,0.182,25,46,1610612739,105,0.43,0.792,0.353,17,40
11900038,2019-10-11,2019,1610612754,105,0.439,0.7,0.353,26,50,1610612741,87,0.376,0.571,0.185,14,48
11900039,2019-10-11,2019,1610612753,75,0.313,0.654,0.194,18,44,1610612738,100,0.419,0.833,0.308,25,59
11900040,2019-10-11,2019,1610612766,87,0.363,0.885,0.286,22,46,1610612755,100,0.458,0.682,0.25,27,49
11900041,2019-10-11,2019,1610612752,99,0.39,0.781,0.294,21,52,1610612764,115,0.449,0.696,0.463,23,43
11900042,2019-10-11,2019,1610612740,128,0.517,0.862,0.433,20,37,1610612762,127,0.59,0.667,0.5,37,35
11900043,2019-10-11,2019,1610612742,111,0.394,0.656,0.32,27,50,1610612749,118,0.5,0.708,0.425,30,47
11900030,2019-10-10,2019,1610612745,118,0.388,0.781,0.266,26,52,1610612761,111,0.391,0.737,0.297,24,52
11900031,2019-10-10,2019,1610612747,111,0.432,0.783,0.393,30,45,1610612751,114,0.45,0.759,0.488,26,42
11900034,2019-10-10,2019,1610612758,105,0.411,0.8,0.355,20,59,1610612756,88,0.314,0.824,0.182,16,43
11900035,2019-10-10,2019,1610612744,143,0.526,0.889,0.514,34,50,1610612750,123,0.407,0.84,0.286,27,51
11900036,2019-10-10,2019,1610612746,91,0.438,0.565,0.308,28,33,1610612743,111,0.506,0.762,0.28,28,51
11900024,2019-10-09,2019,1610612765,124,0.517,0.7,0.4,31,43,1610612742,117,0.468,0.789,0.371,22,32
11900026,2019-10-09,2019,1610612737,88,0.338,0.821,0.275,21,52,1610612753,97,0.376,0.676,0.294,21,48
11900027,2019-10-09,2019,1610612766,94,0.412,0.762,0.222,19,42,1610612748,108,0.483,1,0.405,23,43
11900028,2019-10-09,2019,1610612741,125,0.471,0.765,0.378,38,47,1610612740,127,0.545,0.708,0.424,40,45
11900029,2019-10-09,2019,1610612749,133,0.568,0.667,0.417,29,42,1610612762,99,0.372,0.853,0.207,14,49
11900017,2019-10-08,2019,1610612761,134,0.506,0.842,0.375,30,54,1610612745,129,0.479,0.655,0.34,25,35
11900019,2019-10-08,2019,1610612748,107,0.461,0.81,0.25,25,49,1610612759,89,0.4,0.808,0.308,21,37
11900021,2019-10-08,2019,1610612760,119,0.532,0.657,0.5,24,50,1610612742,104,0.362,0.742,0.26,22,45
11900022,2019-10-08,2019,1610612756,111,0.5,0.762,0.304,20,49,1610612750,106,0.419,0.87,0.205,23,42
11900023,2019-10-08,2019,1610612757,94,0.341,0.765,0.2,19,51,1610612743,105,0.447,0.769,0.31,21,49
11900013,2019-10-07,2019,1610612765,91,0.337,0.704,0.27,22,53,1610612753,115,0.455,0.667,0.429,32,57
11900014,2019-10-07,2019,1610612764,99,0.351,0.792,0.255,26,54,1610612752,104,0.418,0.684,0.429,25,55
11900015,2019-10-07,2019,1610612737,109,0.46,0.625,0.341,26,44,1610612740,133,0.455,0.828,0.378,25,54
11900016,2019-10-07,2019,1610612741,112,0.378,0.684,0.316,24,45,1610612749,122,0.477,0.84,0.37,24,59
11900010,2019-10-06,2019,1610612738,107,0.46,0.708,0.286,23,41,1610612766,106,0.444,0.8,0.368,29,48
11900005,2019-10-05,2019,1610612754,130,0.521,0.944,0.517,35,51,1610612758,106,0.378,0.78,0.353,24,35
11900006,2019-10-05,2019,1610612744,101,0.393,0.769,0.262,20,47,1610612747,123,0.475,0.633,0.303,32,58
11900007,2019-10-05,2019,1610612759,89,0.388,0.75,0.444,22,40,1610612753,125,0.526,0.714,0.361,29,47
11900002,2019-10-04,2019,1610612746,96,0.384,0.6,0.273,26,49,1610612745,109,0.375,0.8,0.229,21,52
11900003,2019-10-04,2019,1610612758,131,0.494,0.778,0.417,30,30,1610612754,132,0.516,0.788,0.37,26,47
41800406,2019-06-13,2018,1610612744,110,0.488,0.7,0.355,28,42,1610612761,114,0.476,0.793,0.394,25,39
41800405,2019-06-10,2018,1610612761,105,0.447,0.778,0.25,19,43,1610612744,106,0.463,0.714,0.476,27,37
41800404,2019-06-07,2018,1610612744,92,0.449,0.667,0.296,26,42,1610612761,105,0.419,0.958,0.313,22,39
41800403,2019-06-05,2018,1610612744,109,0.396,0.833,0.333,25,41,1610612761,123,0.524,0.952,0.447,30,40
41800402,2019-06-02,2018,1610612761,104,0.372,0.885,0.289,17,49,1610612744,109,0.463,0.87,0.382,34,42
41800401,2019-05-30,2018,1610612761,118,0.506,0.844,0.394,25,36,1610612744,109,0.436,0.935,0.387,29,38
41800306,2019-05-25,2018,1610612761,100,0.486,0.727,0.444,20,38,1610612749,94,0.4,0.71,0.353,19,42
41800305,2019-05-23,2018,1610612749,99,0.452,0.722,0.323,26,53,1610612761,105,0.369,0.806,0.419,19,45
41800304,2019-05-21,2018,1610612761,120,0.471,0.889,0.341,32,44,1610612749,102,0.463,0.654,0.314,30,40
41800314,2019-05-20,2018,1610612757,117,0.48,0.7,0.39,31,38,1610612744,119,0.465,0.789,0.308,30,56
41800303,2019-05-19,2018,1610612761,118,0.392,0.808,0.378,28,55,1610612749,112,0.373,0.667,0.318,22,63
41800313,2019-05-18,2018,1610612757,99,0.4,0.606,0.314,22,41,1610612744,110,0.488,0.87,0.308,27,49
41800302,2019-05-17,2018,1610612749,125,0.467,0.743,0.317,27,53,1610612761,103,0.425,0.76,0.313,19,40
41800312,2019-05-16,2018,1610612744,114,0.512,0.778,0.31,30,50,1610612757,111,0.442,0.944,0.462,23,37
41800301,2019-05-15,2018,1610612749,108,0.398,0.852,0.25,21,60,1610612761,100,0.37,0.85,0.357,17,46
41800311,2019-05-14,2018,1610612744,116,0.5,0.833,0.515,30,42,1610612757,94,0.361,0.871,0.25,21,47
41800237,2019-05-12,2018,1610612743,96,0.371,0.718,0.105,15,51,1610612757,100,0.409,0.833,0.154,16,55
41800217,2019-05-12,2018,1610612761,92,0.382,0.895,0.233,15,49,1610612755,90,0.431,0.833,0.333,16,41
41800226,2019-05-10,2018,1610612745,113,0.472,0.706,0.436,21,40,1610612744,118,0.494,0.783,0.421,25,35
41800216,2019-05-09,2018,1610612755,112,0.461,0.769,0.357,27,52,1610612761,101,0.432,0.759,0.25,25,34
41800236,2019-05-09,2018,1610612757,119,0.461,0.733,0.455,18,43,1610612743,108,0.384,0.938,0.375,22,44
41800205,2019-05-08,2018,1610612749,116,0.447,0.773,0.319,27,58,1610612738,91,0.312,0.765,0.179,19,48
41800225,2019-05-08,2018,1610612744,104,0.459,0.722,0.351,28,42,1610612745,99,0.418,0.875,0.293,19,39
41800215,2019-05-07,2018,1610612761,125,0.488,0.879,0.4,22,42,1610612755,89,0.418,0.85,0.25,19,37
41800235,2019-05-07,2018,1610612743,124,0.494,0.903,0.333,26,62,1610612757,98,0.367,0.533,0.27,19,43
41800204,2019-05-06,2018,1610612738,101,0.378,0.8,0.22,25,51,1610612749,113,0.44,0.68,0.216,25,56
41800224,2019-05-06,2018,1610612745,112,0.438,0.708,0.34,18,50,1610612744,108,0.467,0.696,0.242,24,43
41800214,2019-05-05,2018,1610612755,96,0.402,0.72,0.316,22,43,1610612761,101,0.461,0.808,0.323,19,43
41800234,2019-05-05,2018,1610612757,112,0.476,0.786,0.429,18,43,1610612743,116,0.435,0.893,0.44,21,45
41800223,2019-05-04,2018,1610612745,126,0.484,0.692,0.429,20,55,1610612744,121,0.442,0.793,0.424,27,35
41800203,2019-05-03,2018,1610612738,116,0.432,0.938,0.4,24,44,1610612749,123,0.506,0.667,0.405,23,44
41800233,2019-05-03,2018,1610612757,140,0.419,0.857,0.286,23,62,1610612743,137,0.454,0.7,0.357,28,66
41800213,2019-05-02,2018,1610612755,116,0.512,0.87,0.435,29,45,1610612761,95,0.422,0.783,0.259,15,35
41800232,2019-05-01,2018,1610612743,90,0.347,0.615,0.207,20,58,1610612757,97,0.424,0.8,0.31,18,47
41800202,2019-04-30,2018,1610612749,123,0.443,0.806,0.426,22,53,1610612738,102,0.395,0.889,0.357,19,45
41800222,2019-04-30,2018,1610612744,115,0.462,0.833,0.306,24,45,1610612745,109,0.468,0.8,0.425,17,41
41800212,2019-04-29,2018,1610612761,89,0.367,0.867,0.27,20,36,1610612755,94,0.395,0.923,0.286,22,52
41800231,2019-04-29,2018,1610612743,121,0.506,0.871,0.414,22,34,1610612757,113,0.519,0.741,0.379,20,40
41800201,2019-04-28,2018,1610612749,90,0.348,0.625,0.333,19,44,1610612738,112,0.54,0.625,0.419,25,51
41800221,2019-04-28,2018,1610612744,104,0.507,0.778,0.318,24,38,1610612745,100,0.419,0.828,0.298,14,26
41800211,2019-04-27,2018,1610612761,108,0.519,0.708,0.333,21,40,1610612755,95,0.393,0.667,0.344,23,47
41800157,2019-04-27,2018,1610612743,90,0.398,0.783,0.1,21,53,1610612759,86,0.365,0.9,0.261,19,45
41800146,2019-04-26,2018,1610612746,110,0.396,0.821,0.344,22,49,1610612744,129,0.528,0.806,0.333,32,46
41800156,2019-04-25,2018,1610612759,120,0.571,0.824,0.417,25,41,1610612743,103,0.458,0.75,0.25,26,37
41800175,2019-04-24,2018,1610612745,100,0.444,0.682,0.351,17,46,1610612762,93,0.372,0.737,0.237,26,47
41800145,2019-04-24,2018,1610612744,121,0.448,0.909,0.385,31,39,1610612746,129,0.541,0.923,0.382,29,42
41800115,2019-04-23,2018,1610612761,115,0.482,0.857,0.417,34,48,1610612753,96,0.386,0.742,0.265,20,48
41800125,2019-04-23,2018,1610612755,122,0.51,0.667,0.424,35,56,1610612751,100,0.387,0.76,0.29,26,41
41800155,2019-04-23,2018,1610612743,108,0.5,0.8,0.424,25,49,1610612759,90,0.411,0.6,0.292,17,42
41800165,2019-04-23,2018,1610612757,118,0.469,0.652,0.371,22,45,1610612760,115,0.547,0.6,0.444,24,39
41800104,2019-04-22,2018,1610612765,104,0.41,0.75,0.382,26,36,1610612749,127,0.544,0.756,0.357,27,54
41800174,2019-04-22,2018,1610612762,107,0.43,0.846,0.314,24,52,1610612745,91,0.354,0.75,0.37,14,35
41800134,2019-04-21,2018,1610612754,106,0.409,0.857,0.357,18,43,1610612738,110,0.462,0.794,0.393,18,43
41800144,2019-04-21,2018,1610612746,105,0.425,0.75,0.419,22,33,1610612744,113,0.472,0.895,0.387,27,49
41800114,2019-04-21,2018,1610612753,85,0.42,0.769,0.212,20,34,1610612761,107,0.533,0.889,0.393,23,45
41800164,2019-04-21,2018,1610612760,98,0.375,0.773,0.375,23,44,1610612757,111,0.411,0.957,0.429,16,49
41800124,2019-04-20,2018,1610612751,108,0.4,0.774,0.316,23,41,1610612755,112,0.5,0.762,0.308,25,56
41800154,2019-04-20,2018,1610612759,103,0.468,0.75,0.294,23,46,1610612743,117,0.449,0.917,0.484,25,45
41800103,2019-04-20,2018,1610612765,103,0.385,0.75,0.306,21,44,1610612749,119,0.488,0.875,0.368,24,51
41800173,2019-04-20,2018,1610612762,101,0.416,0.658,0.293,21,48,1610612745,104,0.384,0.676,0.333,19,52
41800113,2019-04-19,2018,1610612753,93,0.363,0.957,0.295,19,42,1610612761,98,0.448,0.9,0.393,26,43
41800133,2019-04-19,2018,1610612754,96,0.42,0.739,0.367,20,40,1610612738,104,0.469,0.591,0.441,23,45
41800163,2019-04-19,2018,1610612760,120,0.481,0.795,0.517,27,37,1610612757,108,0.47,0.75,0.387,18,41
41800123,2019-04-18,2018,1610612751,115,0.406,0.829,0.205,12,43,1610612755,131,0.479,0.857,0.407,26,54
41800153,2019-04-18,2018,1610612759,118,0.494,0.719,0.389,24,45,1610612743,108,0.519,0.529,0.517,31,37
41800143,2019-04-18,2018,1610612746,105,0.372,0.824,0.219,21,43,1610612744,132,0.548,0.833,0.429,35,50
41800132,2019-04-17,2018,1610612738,99,0.476,0.889,0.393,22,48,1610612754,91,0.444,0.6,0.382,23,36
41800102,2019-04-17,2018,1610612749,120,0.522,0.714,0.423,32,54,1610612765,99,0.374,0.765,0.333,23,43
41800172,2019-04-17,2018,1610612745,118,0.475,0.833,0.405,17,46,1610612762,98,0.398,0.667,0.211,27,48
41800112,2019-04-16,2018,1610612761,111,0.483,0.941,0.314,25,42,1610612753,82,0.37,0.542,0.265,17,45
41800152,2019-04-16,2018,1610612743,114,0.483,0.692,0.417,29,41,1610612759,105,0.453,0.88,0.278,20,50
41800162,2019-04-16,2018,1610612757,114,0.467,0.81,0.406,17,44,1610612760,94,0.407,0.679,0.179,21,47
41800122,2019-04-15,2018,1610612755,145,0.561,0.813,0.391,29,49,1610612751,123,0.478,0.759,0.417,20,32
41800142,2019-04-15,2018,1610612744,131,0.533,0.889,0.393,31,38,1610612746,135,0.565,0.806,0.452,34,34
41800131,2019-04-14,2018,1610612738,84,0.364,0.818,0.357,18,55,1610612754,74,0.333,0.571,0.222,22,42
41800161,2019-04-14,2018,1610612757,104,0.419,0.778,0.44,14,48,1610612760,99,0.398,0.87,0.152,18,49
41800101,2019-04-14,2018,1610612749,121,0.489,0.692,0.349,31,54,1610612765,86,0.38,0.615,0.296,22,46
41800171,2019-04-14,2018,1610612745,122,0.505,0.917,0.366,25,42,1610612762,90,0.39,0.852,0.259,17,41
41800121,2019-04-13,2018,1610612755,102,0.407,0.69,0.12,20,50,1610612751,111,0.432,0.923,0.423,15,45
41800111,2019-04-13,2018,1610612761,101,0.455,0.643,0.333,23,45,1610612753,104,0.4,0.9,0.483,19,48
41800141,2019-04-13,2018,1610612744,121,0.489,0.85,0.467,31,54,1610612746,104,0.4,0.773,0.367,24,40
41800151,2019-04-13,2018,1610612743,96,0.42,0.667,0.214,25,46,1610612759,101,0.482,0.7,0.467,20,47
21801220,2019-04-10,2018,1610612737,134,0.417,0.816,0.415,29,61,1610612754,135,0.459,0.846,0.4,22,43
21801221,2019-04-10,2018,1610612751,113,0.377,0.857,0.362,29,68,1610612748,94,0.388,0.667,0.195,22,54
21801222,2019-04-10,2018,1610612766,114,0.526,0.889,0.276,21,32,1610612753,122,0.545,0.75,0.367,24,39
21801223,2019-04-10,2018,1610612752,89,0.403,0.72,0.3,23,33,1610612765,115,0.482,0.95,0.424,25,56
21801224,2019-04-10,2018,1610612755,125,0.559,0.6,0.462,30,47,1610612741,109,0.474,0.667,0.375,21,39
21801225,2019-04-10,2018,1610612763,132,0.49,0.833,0.457,25,49,1610612744,117,0.5,0.857,0.433,32,39
21801226,2019-04-10,2018,1610612749,116,0.43,0.714,0.326,27,53,1610612760,127,0.485,0.615,0.426,40,53
21801227,2019-04-10,2018,1610612759,105,0.466,0.833,0.333,22,53,1610612742,94,0.407,0.75,0.297,27,42
21801228,2019-04-10,2018,1610612743,99,0.448,0.647,0.303,23,53,1610612750,95,0.429,0.667,0.406,24,41
21801229,2019-04-10,2018,1610612746,143,0.509,0.767,0.429,34,52,1610612762,137,0.443,0.879,0.4,31,57
21801230,2019-04-10,2018,1610612757,136,0.582,0.727,0.583,19,44,1610612758,131,0.521,0.813,0.419,25,35
21801209,2019-04-09,2018,1610612739,97,0.449,0.75,0.367,24,41,1610612766,124,0.577,0.706,0.5,35,37
21801210,2019-04-09,2018,1610612765,100,0.398,0.714,0.294,16,40,1610612763,93,0.478,0.81,0.417,19,43
21801211,2019-04-09,2018,1610612764,110,0.423,0.778,0.359,28,58,1610612738,116,0.455,0.478,0.341,27,50
21801212,2019-04-09,2018,1610612748,122,0.529,0.739,0.481,29,44,1610612755,99,0.408,0.875,0.2,22,46
21801213,2019-04-09,2018,1610612741,86,0.361,0.655,0.318,14,50,1610612752,96,0.398,0.615,0.35,17,61
21801214,2019-04-09,2018,1610612750,100,0.418,0.786,0.31,26,35,1610612761,120,0.523,0.706,0.432,24,54
21801215,2019-04-09,2018,1610612740,103,0.444,0.6,0.273,29,42,1610612744,112,0.483,0.667,0.4,25,58
21801216,2019-04-09,2018,1610612742,120,0.451,0.815,0.4,28,64,1610612756,109,0.432,0.714,0.371,21,38
21801217,2019-04-09,2018,1610612762,118,0.526,0.765,0.37,24,48,1610612743,108,0.466,0.636,0.48,24,31
21801218,2019-04-09,2018,1610612760,112,0.417,0.8,0.39,20,56,1610612745,111,0.432,0.85,0.34,18,42
21801219,2019-04-09,2018,1610612747,101,0.426,0.647,0.345,29,51,1610612757,104,0.411,0.864,0.297,18,45
21801195,2019-04-07,2018,1610612761,117,0.448,0.852,0.39,26,47,1610612748,109,0.41,0.737,0.382,27,55
21801196,2019-04-07,2018,1610612739,90,0.392,0.741,0.276,16,35,1610612759,112,0.524,0.773,0.409,27,49
21801197,2019-04-07,2018,1610612750,126,0.541,0.828,0.435,29,32,1610612760,132,0.522,0.846,0.412,27,46
21801198,2019-04-07,2018,1610612765,91,0.37,0.867,0.244,20,55,1610612766,104,0.432,0.783,0.323,23,44
21801199,2019-04-07,2018,1610612754,96,0.482,0.571,0.37,27,33,1610612751,108,0.455,0.773,0.306,23,52
21801201,2019-04-07,2018,1610612763,127,0.429,0.857,0.432,32,53,1610612742,129,0.459,0.794,0.293,31,51
21801200,2019-04-07,2018,1610612745,149,0.53,0.762,0.474,34,52,1610612756,113,0.462,0.762,0.324,26,42
21801202,2019-04-07,2018,1610612749,115,0.44,0.765,0.22,19,61,1610612737,107,0.4,0.526,0.378,25,48
21801203,2019-04-07,2018,1610612738,108,0.472,0.857,0.387,28,39,1610612753,116,0.456,1,0.364,29,45
21801204,2019-04-07,2018,1610612752,113,0.513,0.737,0.5,24,43,1610612764,110,0.417,0.778,0.294,24,50
21801205,2019-04-07,2018,1610612744,131,0.546,0.867,0.324,34,48,1610612746,104,0.481,0.621,0.526,26,39
21801206,2019-04-07,2018,1610612757,115,0.461,0.828,0.321,22,58,1610612743,108,0.442,0.55,0.394,24,42
21801207,2019-04-07,2018,1610612758,129,0.459,0.765,0.4,27,47,1610612740,133,0.515,0.833,0.452,28,55
21801208,2019-04-07,2018,1610612747,113,0.517,0.667,0.28,28,49,1610612762,109,0.452,0.714,0.31,25,35
21801193,2019-04-06,2018,1610612749,128,0.557,0.667,0.471,28,43,1610612751,133,0.495,0.783,0.422,25,43
21801194,2019-04-06,2018,1610612741,96,0.427,0.8,0.32,22,38,1610612755,116,0.523,0.577,0.333,25,54
21801180,2019-04-05,2018,1610612766,113,0.468,0.857,0.333,28,40,1610612761,111,0.538,0.8,0.346,27,43
21801181,2019-04-05,2018,1610612753,149,0.609,0.76,0.486,35,54,1610612737,113,0.436,0.677,0.256,21,38
21801182,2019-04-05,2018,1610612764,112,0.477,0.864,0.281,22,34,1610612759,129,0.56,0.85,0.4,34,42
21801183,2019-04-05,2018,1610612754,97,0.413,0.579,0.435,24,45,1610612738,117,0.522,0.875,0.259,27,49
21801184,2019-04-05,2018,1610612745,120,0.426,0.706,0.373,26,48,1610612752,96,0.451,0.593,0.222,22,53
21801185,2019-04-05,2018,1610612750,111,0.5,0.81,0.333,25,43,1610612748,109,0.511,0.75,0.294,24,38
21801186,2019-04-05,2018,1610612760,123,0.475,0.682,0.414,30,59,1610612765,110,0.432,0.806,0.366,20,32
21801187,2019-04-05,2018,1610612742,112,0.427,0.619,0.362,28,42,1610612763,122,0.479,0.875,0.39,30,50
21801188,2019-04-05,2018,1610612762,119,0.518,0.64,0.455,30,46,1610612758,98,0.413,0.68,0.238,17,47
21801189,2019-04-05,2018,1610612756,133,0.49,0.81,0.389,27,46,1610612740,126,0.485,0.741,0.348,28,53
21801190,2019-04-05,2018,1610612743,119,0.512,0.897,0.259,27,39,1610612757,110,0.488,0.8,0.345,24,40
21801191,2019-04-05,2018,1610612744,120,0.529,1,0.541,29,38,1610612739,114,0.443,0.913,0.233,21,48
21801192,2019-04-05,2018,1610612746,117,0.44,0.871,0.345,29,45,1610612747,122,0.448,0.815,0.438,28,55
21801177,2019-04-04,2018,1610612755,122,0.474,0.778,0.5,36,43,1610612749,128,0.452,0.744,0.353,26,50
21801178,2019-04-04,2018,1610612758,117,0.495,0.7,0.368,28,36,1610612739,104,0.543,0.556,0.44,20,50
21801179,2019-04-04,2018,1610612747,90,0.356,0.571,0.216,25,62,1610612744,108,0.439,0.8,0.391,30,51
21801165,2019-04-03,2018,1610612765,89,0.388,0.667,0.268,21,46,1610612754,108,0.467,0.727,0.286,31,44
21801166,2019-04-03,2018,1610612753,114,0.455,0.65,0.344,29,55,1610612752,100,0.447,0.857,0.222,21,39
21801167,2019-04-03,2018,1610612764,114,0.464,0.731,0.185,24,39,1610612741,115,0.533,0.824,0.263,22,49
21801168,2019-04-03,2018,1610612737,130,0.522,0.786,0.333,29,44,1610612755,122,0.459,0.579,0.323,27,57
21801169,2019-04-03,2018,1610612751,105,0.477,0.619,0.313,23,53,1610612761,115,0.419,0.857,0.395,29,52
21801170,2019-04-03,2018,1610612748,102,0.411,0.6,0.333,25,47,1610612738,112,0.475,0.871,0.375,25,42
21801171,2019-04-03,2018,1610612740,109,0.471,0.824,0.366,25,48,1610612766,115,0.422,0.844,0.353,19,48
21801172,2019-04-03,2018,1610612742,108,0.457,0.789,0.179,26,49,1610612750,110,0.488,0.8,0.37,26,38
21801173,2019-04-03,2018,1610612743,113,0.54,0.583,0.364,41,47,1610612759,85,0.383,0.72,0.185,15,38
21801174,2019-04-03,2018,1610612756,97,0.462,0.615,0.238,21,31,1610612762,118,0.571,0.778,0.5,30,45
21801175,2019-04-03,2018,1610612757,116,0.511,0.625,0.323,28,54,1610612763,89,0.388,0.842,0.333,20,32
21801176,2019-04-03,2018,1610612746,103,0.463,0.613,0.308,27,38,1610612745,135,0.534,0.793,0.474,22,48
21801161,2019-04-02,2018,1610612760,119,0.461,0.6,0.295,33,50,1610612747,103,0.476,0.7,0.41,26,39
21801162,2019-04-02,2018,1610612759,117,0.525,0.864,0.467,23,45,1610612737,111,0.457,0.65,0.353,26,43
21801163,2019-04-02,2018,1610612758,105,0.442,0.7,0.304,19,51,1610612745,130,0.489,0.706,0.426,30,43
21801164,2019-04-02,2018,1610612744,116,0.543,0.375,0.382,36,55,1610612743,102,0.375,0.793,0.233,23,40
21801152,2019-04-01,2018,1610612754,111,0.545,0.773,0.455,27,42,1610612765,102,0.432,0.737,0.364,21,41
21801153,2019-04-01,2018,1610612738,110,0.396,0.875,0.425,25,49,1610612748,105,0.455,0.833,0.27,27,48
21801154,2019-04-01,2018,1610612751,121,0.415,0.794,0.364,19,55,1610612749,131,0.5,0.867,0.324,28,40
21801155,2019-04-01,2018,1610612752,113,0.5,0.84,0.474,24,44,1610612741,105,0.447,0.739,0.235,20,44
21801156,2019-04-01,2018,1610612761,121,0.5,0.818,0.514,31,39,1610612753,109,0.462,0.733,0.364,32,46
21801157,2019-04-01,2018,1610612750,122,0.49,0.895,0.379,29,37,1610612757,132,0.549,0.708,0.5,31,50
21801158,2019-04-01,2018,1610612742,122,0.474,0.667,0.375,29,54,1610612755,102,0.387,0.75,0.182,20,55
21801159,2019-04-01,2018,1610612762,111,0.481,0.769,0.429,30,47,1610612766,102,0.4,0.793,0.233,15,44
21801160,2019-04-01,2018,1610612756,122,0.548,0.85,0.351,28,40,1610612739,113,0.455,0.682,0.364,17,48
21801145,2019-03-31,2018,1610612737,136,0.441,0.588,0.361,36,58,1610612749,135,0.414,0.957,0.309,30,71
21801146,2019-03-31,2018,1610612760,103,0.388,0.727,0.256,19,49,1610612742,106,0.425,0.696,0.364,18,52
21801147,2019-03-31,2018,1610612740,102,0.458,0.857,0.258,19,45,1610612747,130,0.475,0.864,0.395,30,46
21801149,2019-03-31,2018,1610612759,106,0.468,0.714,0.296,24,42,1610612758,113,0.481,0.857,0.44,20,42
21801148,2019-03-31,2018,1610612743,90,0.376,0.65,0.194,18,57,1610612764,95,0.402,0.75,0.25,24,54
21801150,2019-03-31,2018,1610612744,137,0.602,0.833,0.636,41,50,1610612766,90,0.353,0.88,0.25,24,28
21801151,2019-03-31,2018,1610612746,113,0.48,0.895,0.259,23,47,1610612763,96,0.376,0.828,0.242,22,34
21801136,2019-03-30,2018,1610612746,132,0.624,0.688,0.455,33,44,1610612739,108,0.446,0.821,0.13,18,36
21801137,2019-03-30,2018,1610612751,110,0.458,0.786,0.316,22,40,1610612738,96,0.422,0.783,0.4,19,39
21801138,2019-03-30,2018,1610612745,119,0.47,0.889,0.327,19,38,1610612758,108,0.447,0.6,0.517,28,49
21801139,2019-03-30,2018,1610612765,99,0.43,0.769,0.2,20,45,1610612757,90,0.373,0.909,0.19,18,59
21801140,2019-03-30,2018,1610612754,116,0.533,0.647,0.375,26,44,1610612753,121,0.511,0.857,0.395,37,37
21801141,2019-03-30,2018,1610612752,92,0.403,0.84,0.237,20,42,1610612748,100,0.433,0.765,0.281,26,51
21801142,2019-03-30,2018,1610612741,101,0.423,0.625,0.3,21,53,1610612761,124,0.517,0.778,0.474,35,47
21801143,2019-03-30,2018,1610612750,109,0.453,0.8,0.423,23,36,1610612755,118,0.468,0.714,0.484,32,55
21801144,2019-03-30,2018,1610612756,115,0.531,0.739,0.429,27,40,1610612763,120,0.461,0.75,0.32,24,44
21801130,2019-03-29,2018,1610612738,114,0.512,0.765,0.481,27,43,1610612754,112,0.467,0.696,0.444,27,41
21801131,2019-03-29,2018,1610612737,98,0.404,0.929,0.237,20,41,1610612757,118,0.469,0.864,0.281,19,55
21801132,2019-03-29,2018,1610612750,131,0.437,0.794,0.368,25,59,1610612744,130,0.469,0.714,0.45,27,45
21801133,2019-03-29,2018,1610612760,105,0.489,0.688,0.296,19,35,1610612743,115,0.565,0.833,0.424,30,39
21801134,2019-03-29,2018,1610612762,128,0.552,1,0.438,26,44,1610612764,124,0.49,0.591,0.405,32,42
21801135,2019-03-29,2018,1610612747,129,0.56,0.75,0.474,34,44,1610612766,115,0.477,0.941,0.385,26,37
21801122,2019-03-28,2018,1610612765,115,0.535,0.5,0.486,25,43,1610612753,98,0.394,0.8,0.258,21,43
21801123,2019-03-28,2018,1610612755,123,0.5,0.75,0.48,27,45,1610612751,110,0.444,0.655,0.344,25,45
21801124,2019-03-28,2018,1610612748,105,0.438,0.741,0.233,24,55,1610612742,99,0.391,0.647,0.34,26,50
21801125,2019-03-28,2018,1610612752,92,0.365,0.75,0.231,16,54,1610612761,117,0.449,0.773,0.426,32,44
21801126,2019-03-28,2018,1610612745,112,0.46,0.85,0.375,22,46,1610612743,85,0.369,0.95,0.167,22,38
21801127,2019-03-28,2018,1610612749,128,0.523,0.815,0.432,25,47,1610612746,118,0.457,0.773,0.515,26,46
21801128,2019-03-28,2018,1610612740,121,0.505,1,0.321,27,45,1610612758,118,0.495,0.875,0.435,28,44
21801129,2019-03-28,2018,1610612759,116,0.529,0.706,0.424,27,33,1610612739,110,0.489,0.8,0.414,18,49
21801117,2019-03-27,2018,1610612741,98,0.429,0.789,0.217,22,44,1610612757,118,0.518,0.84,0.344,30,45
21801118,2019-03-27,2018,1610612763,103,0.39,0.714,0.323,22,51,1610612744,118,0.536,0.867,0.484,30,46
21801119,2019-03-27,2018,1610612760,107,0.446,0.632,0.361,29,44,1610612754,99,0.435,0.545,0.419,26,45
21801120,2019-03-27,2018,1610612756,121,0.494,0.808,0.378,22,48,1610612764,124,0.478,0.674,0.36,18,52
